r1,r2,K1
0.166141839,0.197539612,4049.5941
0.200696047,0.238191486,2592.156284
0.172171116,0.256605394,7352.836716
0.189985376,0.237676608,1184.938546
0.166036725,0.258955667,7426.776693
0.201624411,0.271577076,3497.439903
0.161794347,0.153611455,7828.564711
0.205633243,0.235558643,3236.723439
0.195017904,0.263616102,4523.159916
0.158318463,0.260943464,8168.103613
0.146326328,0.265629014,5361.651536
0.201625174,0.172342916,6820.769744
0.189721842,0.22444314,7766.74713
0.178091645,0.175949896,1497.205355
0.170634984,0.253092429,4538.896965
0.223567198,0.174897546,1834.838563
0.198769214,0.197098082,3399.198497
0.167491204,0.239311058,2904.945449
0.169431549,0.261224365,1528.985782
0.20031739,0.170932795,6340.893267
0.158373895,0.190178227,5731.381732
0.204299034,0.237576215,4784.147238
0.157136453,0.253327521,3900.361359
0.194372775,0.172185445,4934.935275
0.225533621,0.176672116,1971.195809
0.156853695,0.22672086,5067.52707
0.195143494,0.152490655,2383.026576
0.196077987,0.183929694,1710.634437
0.189954466,0.206265949,3154.205715
0.225016417,0.179527691,1647.765218
0.165014147,0.192811848,3593.713521
0.169623515,0.249526823,8598.866615
0.196818651,0.215289538,2150.956797
0.156793856,0.243772637,2747.311452
0.218897756,0.155066884,2359.704611
0.167146832,0.168738399,8428.587493
0.175531531,0.222016308,3261.774294
0.194749747,0.182055313,7532.55775
0.16536504,0.25600447,4493.039802
0.214651303,0.220282075,2959.757029
0.193528654,0.23998612,8869.958845
0.189648401,0.153721839,2686.479061
0.20505875,0.203645753,5103.223939
0.196089258,0.18164973,8119.078456
0.186177689,0.145328162,7751.42785
0.212672836,0.215806383,2986.666153
0.189901187,0.14663216,8097.30208
0.21140937,0.212177964,1397.351138
0.184315733,0.247993427,5102.652111
0.188843562,0.161741391,6278.684828
0.183327383,0.175190138,2126.201706
0.23011597,0.254427591,1915.391571
0.176356279,0.22983049,5297.846082
0.164438247,0.220763086,8884.596345
0.200635753,0.147634062,2993.516355
0.200134598,0.181760727,1224.592861
0.174031159,0.222429584,5865.525328
0.174695778,0.225696886,8301.317921
0.19625223,0.203579125,4939.606669
0.158531799,0.253785342,3559.768492
0.184328599,0.158017113,6662.096311
0.223929595,0.200514054,1583.294728
0.184105937,0.273436352,1239.334442
0.190347981,0.151822102,4034.424076
0.225780841,0.227259018,1981.514379
0.173181157,0.254987469,5464.393848
0.170228695,0.189955674,8951.005199
0.183204306,0.206894549,7897.018199
0.202913231,0.218640295,6918.042608
0.160849149,0.248401156,5201.711075
0.152888851,0.271471645,2814.955226
0.168777552,0.264719038,2183.374992
0.185541033,0.175377412,5930.724306
0.19422504,0.258918781,6292.227843
0.161435139,0.161499822,6360.226833
0.163657895,0.188294408,4657.823335
0.191988436,0.175151149,8877.93317
0.153881611,0.261677609,1788.107064
0.190433394,0.207246279,1174.358312
0.156210333,0.195111706,8356.105684
0.155533406,0.274439054,4878.885261
0.180653011,0.192894485,4874.880728
0.187804396,0.238089598,1796.655036
0.181262254,0.190395617,3836.993157
0.184984711,0.239843733,1912.648694
0.181204311,0.14097144,5231.22046
0.16909757,0.248435852,7469.446633
0.2032384,0.215230521,6580.697692
0.213692603,0.223044174,2035.458533
0.196363604,0.156703678,4302.558602
0.18981662,0.225656261,6496.019796
0.183556588,0.193011564,6013.792793
0.143545044,0.26035451,8549.927185
0.145844756,0.264781389,7415.046917
0.172519609,0.245618307,2063.802078
0.188033966,0.251974168,7946.63318
0.194267861,0.279381439,3701.617963
0.146453378,0.273232823,8418.566164
0.181960045,0.142527582,1828.641391
0.186720293,0.141279955,5619.523018
0.186688111,0.21654048,7168.216405
0.167629108,0.24906409,5558.44956
0.212664492,0.247704389,1076.971143
0.188704262,0.160758176,2107.668102
0.168368296,0.161053587,5036.188752
0.18279864,0.215098995,6931.239461
0.188223567,0.204967488,8503.715765
0.193735517,0.226145743,5106.043708
0.190664447,0.140862761,7529.712874
0.193995428,0.207781309,6164.843279
0.204677604,0.207192737,6268.979711
0.20854516,0.201113468,4351.042427
0.208622108,0.158600862,2180.74591
0.187766582,0.158756475,4563.207417
0.222330942,0.20240457,3084.410249
0.202412724,0.168307801,3067.434261
0.201559715,0.22019584,5337.951383
0.187320452,0.213494515,8006.742358
0.175085019,0.230018273,5682.23393
0.199808102,0.180763107,3456.954225
0.172093733,0.18550799,3774.780036
0.173089041,0.249469287,8854.46642
0.176047981,0.228198466,3723.350286
0.191226037,0.141654301,8694.92055
0.152082363,0.239600537,3214.64389
0.155522042,0.274151172,5927.675982
0.207099817,0.155520358,1996.997506
0.194504172,0.174912615,5054.349739
0.165133805,0.17267879,3763.583021
0.195680591,0.212979563,7064.781314
0.18207441,0.193391529,2522.366875
0.198024749,0.179339077,7506.906333
0.159722302,0.22927074,2388.613472
0.186905387,0.168220337,2161.237068
0.154908497,0.233536213,5303.945084
0.203868099,0.16621899,4422.385207
0.196599971,0.144152136,2720.006585
0.197725105,0.213407861,4032.827166
0.16598408,0.218226785,5197.165142
0.203187328,0.154325351,4203.555026
0.163144229,0.147713192,8573.273051
0.166652699,0.163590163,3253.414211
0.201362623,0.212190302,3242.432956
0.210319653,0.179474677,1546.897326
0.201398039,0.194198759,6820.380087
0.193021799,0.148148332,7634.12421
0.175104164,0.261450624,7633.142207
0.191960138,0.25847121,1353.281314
0.201307091,0.157850405,8025.100106
0.169392042,0.240942441,7361.270958
0.157832465,0.23955471,6069.888333
0.15777103,0.250477009,8678.69506
0.179128389,0.208777644,5127.470153
0.213892312,0.198709843,2600.663197
0.194878086,0.221285555,6653.64761
0.159902805,0.246681429,6982.863711
0.149717612,0.267177864,6789.920083
0.183954414,0.244817689,8065.345958
0.165431614,0.213505734,7677.289256
0.163334955,0.185364049,4247.253703
0.190799544,0.175430342,4584.458902
0.221941871,0.212304463,2534.325189
0.188248767,0.154644119,3993.978161
0.175270263,0.237970762,3302.947849
0.165985577,0.213403369,5023.161844
0.208848279,0.231397844,4013.629615
0.179611111,0.251367395,2112.123186
0.154717659,0.232140193,5129.390055
0.176075949,0.170578098,1750.054707
0.164419122,0.242547953,6393.922714
0.198907396,0.252191813,5785.888324
0.224827791,0.224068481,2429.896745
0.204191406,0.190563466,1449.51231
0.200714371,0.21126121,1901.426345
0.180307738,0.266939558,1546.774913
0.183818334,0.232528942,3435.296385
0.194880305,0.250069671,1875.463235
0.188300903,0.165516564,4012.794028
0.189320634,0.257195886,3962.225863
0.199079596,0.181727983,2650.243087
0.193040264,0.202200054,5138.58388
0.182631954,0.224201347,4146.708672
0.155717754,0.253545854,5160.869102
0.19927778,0.254119687,1132.784759
0.191726083,0.148634378,4959.068251
0.171348716,0.242556698,5173.392122
0.205204644,0.202150462,2281.37793
0.228131734,0.167863233,2117.501729
0.195351901,0.274365468,3030.386999
0.188711529,0.258662,5955.040308
0.180986584,0.155307992,4580.235792
0.198856315,0.152469981,3249.514004
0.181603995,0.261496757,5679.652789
0.14935439,0.236507679,8423.005161
0.198241146,0.224135004,1928.775413
0.181755177,0.183106142,6241.443591
0.177726312,0.18055975,2634.75022
0.166661177,0.268497528,5428.347382
0.216624386,0.212389602,1810.788318
0.169437167,0.226282614,2060.034507
0.215768011,0.160285673,2567.484752
0.190497521,0.160648372,7309.485739
0.201795615,0.20869943,2881.21805
0.219218391,0.228227017,2083.17092
0.162212639,0.250778506,2669.18056
0.178697689,0.236521431,4291.029182
0.154095243,0.239430584,7498.295797
0.19012552,0.185150428,7894.466304
0.190331769,0.156512188,6548.507939
0.185870983,0.186637631,1250.040637
0.168369524,0.143654715,4461.572829
0.164268864,0.161588585,4975.557984
0.161557005,0.186505124,6560.526321
0.157588179,0.259582621,6696.099839
0.159974658,0.171057445,7454.424669
0.180499205,0.227712262,2057.146516
0.214721346,0.220632571,2766.287063
0.162111398,0.232106761,4649.013362
0.157165938,0.273279561,1808.727244
0.176915681,0.273950719,5218.67244
0.158908457,0.17368718,7670.949584
0.175205258,0.169360114,1624.222369
0.200900953,0.21040151,5594.530729
0.188887424,0.214829558,3081.194304
0.202507088,0.205544192,5069.325859
0.171899913,0.235185103,3565.229067
0.158847177,0.223520533,8048.956434
0.157242371,0.273902631,4137.631341
0.171194728,0.19657836,3214.189342
0.193868625,0.25293062,3288.297335
0.149161759,0.279723897,2306.669827
0.18751605,0.147909279,7503.473736
0.180866424,0.203242452,8210.809882
0.193510219,0.249565066,8341.256349
0.20238917,0.176731845,6836.874614
0.20569293,0.224065599,5883.002742
0.155805476,0.198797208,8496.044374
0.147982965,0.270895334,7136.146311
0.153842198,0.222011361,5317.793804
0.200177295,0.218142364,3338.09891
0.153406891,0.221483681,4025.830166
0.188252097,0.16707769,4931.22735
0.156262784,0.264567021,5655.350061
0.199476545,0.255946535,5315.333857
0.195090897,0.261842424,2585.591502
0.239530178,0.146748905,1528.964607
0.180151844,0.157265681,5507.404753
0.14855298,0.252291595,4712.454771
0.163874864,0.267398229,6018.660004
0.145442947,0.273344794,6586.934058
0.180550718,0.251060277,3861.191454
0.1956682,0.153193907,4640.45935
0.167181996,0.23346986,7299.205904
0.201595263,0.177741026,8218.709433
0.186471355,0.233364586,5483.025938
0.190295248,0.200372061,5944.534579
0.183785513,0.16561492,2540.734327
0.197284822,0.247027001,6493.480672
0.168900801,0.162361242,6964.126753
0.193105233,0.263237451,2472.568085
0.195934356,0.265482589,1234.831013
0.211112717,0.208824351,2845.814791
0.154972459,0.267687475,1804.441693
0.162489914,0.266880647,5781.628241
0.197955637,0.192896402,6801.173629
0.192912204,0.245486446,5894.633164
0.183104536,0.233365458,1146.475145
0.215593513,0.234235029,3775.142776
0.157779733,0.233074491,6878.349621
0.209262545,0.239630666,1365.64542
0.151913078,0.271813598,1921.931797
0.198883159,0.236273321,1428.864774
0.195204118,0.163428568,4564.395849
0.188892962,0.180630842,4441.527947
0.169124885,0.196085104,7426.580484
0.220089925,0.25886738,1556.916673
0.17003216,0.170476699,4651.865996
0.20246289,0.211050779,6348.546537
0.187322794,0.17556143,1343.600934
0.163640752,0.270509752,3323.745406
0.202570621,0.257701332,1414.039099
0.185533712,0.198843907,5562.967436
0.175259845,0.18117089,5920.224289
0.150694626,0.261660156,8281.057005
0.166997497,0.254491419,2443.395439
0.182330866,0.235712082,6835.477628
0.229787362,0.176663286,1664.757713
0.174792879,0.149942686,6822.119656
0.213185285,0.142657777,1934.194375
0.193065928,0.246786012,3833.550113
0.185346814,0.173211351,8313.203568
0.201989313,0.235564846,3153.022679
0.168913735,0.195982682,2333.429279
0.157189512,0.20791639,4621.082147
0.170189283,0.274725782,4455.906359
0.212094584,0.167183733,3020.860684
0.226336951,0.262375797,1150.603473
0.155705177,0.260449418,8396.761133
0.206894338,0.141034347,4479.960435
0.228176044,0.252384098,1001.966768
0.204070134,0.214420245,5758.544421
0.147654156,0.236412441,5336.502221
0.195177064,0.253764488,3776.337422
0.149273071,0.249285356,8631.262451
0.173121615,0.201652023,7132.468259
0.221067897,0.178025022,2170.759715
0.22282944,0.169543647,1863.736741
0.211446214,0.25183211,1696.356696
0.211231386,0.1827245,2188.541808
0.175130174,0.192705694,4128.136815
0.166090082,0.142767185,4091.738722
0.174656617,0.213520927,1916.096971
0.165650099,0.18839689,2427.568231
0.198606065,0.263971232,2315.421061
0.167307443,0.27615558,1311.073346
0.209633083,0.191138272,2679.414204
0.190876113,0.141539254,2152.920077
0.217860389,0.169175004,1008.044497
0.190749933,0.250972442,7065.440838
0.186615332,0.147997074,4238.39945
0.217748881,0.167438284,3598.917346
0.221818251,0.26944217,2022.32651
0.144236883,0.263722161,5961.509136
0.208561015,0.207513487,4905.237706
0.193595997,0.194618731,8200.844528
0.181556662,0.186358258,6492.649275
0.199094483,0.239115341,7244.175434
0.164924142,0.175619403,4346.859697
0.198115121,0.237659322,8161.188473
0.149541787,0.24589176,8847.327859
0.194303356,0.164160139,3044.122142
0.164851291,0.271217653,8501.295045
0.188181995,0.170280856,5157.82515
0.187209753,0.147205147,5891.58853
0.153732302,0.230993656,3711.848397
0.221476393,0.170915655,2785.291858
0.197757445,0.146720778,3790.23617
0.200148711,0.210379665,2155.320658
0.160386071,0.192312696,4106.0325
0.19412223,0.245706026,8852.511422
0.175953536,0.254124271,8763.651195
0.185308876,0.158952002,7372.474752
0.181082545,0.238488803,1416.072517
0.173806054,0.237019543,7155.163448
0.164219779,0.2012335,7918.06657
0.181623675,0.179543834,6915.850892
0.165608564,0.237723536,8342.24884
0.161409116,0.147166963,8117.170302
0.198766418,0.267795563,4263.700216
0.194538101,0.236791569,7233.413403
0.170953353,0.146920676,8725.599307
0.201250016,0.185393725,5043.182617
0.21137267,0.236198807,3729.197554
0.14972727,0.279059348,5875.833243
0.191667991,0.149004186,8110.935141
0.151985705,0.252710152,3984.053472
0.202086769,0.223643614,4664.305753
0.178490327,0.155767992,3584.582949
0.162814013,0.21652341,3171.762031
0.167537226,0.175643599,3359.534988
0.18300335,0.233853843,4168.542189
0.193768246,0.235993589,5906.522815
0.177213344,0.19477662,3927.561306
0.237918908,0.255389965,1134.985635
0.188647998,0.227237414,5101.112898
0.147899637,0.256420271,8130.411164
0.167577087,0.186883783,3322.268167
0.16031946,0.197541311,4814.099273
0.175046163,0.278836638,1892.023057
0.196967837,0.191805604,6244.942133
0.164683162,0.165047887,3165.117459
0.156791641,0.226525681,4798.56454
0.206927215,0.162290985,1816.575151
0.16880441,0.258525607,8580.316716
0.170474405,0.249782527,2872.470624
0.191537307,0.185366754,5058.815838
0.181625303,0.193037825,7674.361988
0.2274993,0.27324161,1513.410996
0.177060618,0.142759679,6213.629313
0.16936356,0.182030448,4160.499738
0.205200021,0.230523448,5714.640278
0.177620551,0.244346649,2858.799386
0.172153343,0.164383115,4475.988055
0.181448706,0.253194886,4959.618224
0.182938796,0.142363973,3940.547011
0.176286124,0.223265823,6206.549278
0.206438688,0.255408834,1579.082165
0.222554192,0.240512308,1907.501683
0.156922864,0.247773701,5461.078098
0.209770952,0.178450715,2229.287834
0.184105547,0.263773823,5574.883027
0.174470308,0.197932334,1879.291296
0.146253202,0.242061796,7607.485714
0.207784499,0.198449158,3081.155949
0.175191116,0.172834141,8974.625364
0.168605146,0.163987355,8480.777589
0.150202232,0.270731296,7256.827568
0.189737368,0.220567966,5737.365196
0.216999292,0.183241777,3349.725106
0.178969202,0.274346264,3093.188806
0.157562453,0.239519869,3051.537665
0.15393914,0.261529791,2811.25082
0.161687212,0.239529431,6470.488212
0.161811467,0.222378764,3844.670736
0.166958205,0.210655839,7842.024134
0.22395678,0.256521951,2050.103828
0.219711306,0.22963461,2767.086397
0.176002757,0.202162429,1875.691693
0.180846382,0.261848696,4381.692236
0.188118813,0.183646492,8615.886041
0.212875338,0.246254921,2592.466935
0.203349891,0.220919244,2510.952752
0.20901015,0.158660203,2951.898701
0.167631673,0.214356827,5048.0156
0.161590288,0.215875951,6846.476439
0.164983968,0.222068211,4172.485236
0.16402273,0.172867879,3429.624075
0.22972664,0.219240588,2079.87501
0.199217561,0.203049923,2474.016507
0.171064049,0.2582367,5441.305977
0.195012035,0.14516895,3111.67333
0.192014662,0.167381508,4871.162136
0.237661019,0.142986395,1715.761453
0.206268039,0.147537132,2654.180862
0.188584244,0.26252819,5725.040339
0.18403558,0.172447808,4827.686826
0.18776341,0.231963573,8696.475154
0.17286942,0.277013586,3135.301062
0.179991416,0.173175526,3339.806233
0.182759473,0.143694221,8924.791049
0.175212379,0.230432546,7965.232962
0.188336989,0.170835235,1212.957718
0.212504891,0.185561714,3931.412031
0.237276604,0.216556815,1445.616163
0.182604207,0.261130773,3454.542414
0.214523889,0.163548235,3918.656132
0.157170515,0.201084504,4661.58389
0.17825137,0.238101118,7786.16149
0.169833325,0.175359658,8495.303312
0.14443295,0.278288967,3740.481927
0.209841759,0.246507837,4127.595113
0.173916028,0.255728265,3736.493447
0.189832768,0.181465734,8387.568601
0.195543698,0.176105385,6093.391397
0.18317233,0.205702455,6340.586981
0.200004514,0.237740297,1798.175116
0.175079905,0.193022615,2753.187226
0.156186349,0.272427496,5452.752727
0.150007272,0.256295653,4500.196278
0.199823823,0.21297548,2221.789447
0.159296683,0.231737367,7179.22155
0.186025391,0.249669218,5015.615864
0.197373315,0.208495352,8984.327434
0.191399873,0.161738573,6715.327021
0.159718381,0.246229033,5670.865561
0.195082505,0.236810899,6461.445738
0.15156738,0.275205802,8433.554426
0.175956926,0.189558571,3394.418077
0.193627813,0.17239269,1657.86752
0.169258663,0.247954815,2909.238999
0.198383992,0.180674891,5247.187761
0.21256919,0.152677538,1856.648422
0.169820981,0.213398162,4755.747843
0.179318253,0.24636214,7863.146643
0.201334312,0.215304118,2307.558278
0.173511387,0.235724749,1274.630287
0.179649283,0.246442634,3770.830188
0.201284953,0.1846451,4142.021486
0.191456581,0.186779062,6731.863558
0.189549776,0.222283998,1508.066043
0.202072098,0.230961185,3991.621713
0.171276352,0.206373669,6761.812684
0.206973277,0.256376845,3545.227531
0.19739575,0.250082665,3627.94566
0.183348507,0.14143075,3093.549391
0.145198324,0.263143601,3196.937254
0.177059475,0.166777654,2201.540655
0.161396386,0.206852021,7588.521171
0.206404343,0.235400855,1643.253914
0.165145885,0.244189729,3861.575796
0.190563379,0.25455785,2656.074343
0.159593602,0.268856007,6154.759196
0.185771914,0.164609416,4387.626778
0.184029647,0.265204232,5245.798574
0.187952948,0.184216368,2957.74214
0.151023284,0.278835274,1567.188092
0.15127239,0.256316368,5181.289075
0.17669823,0.248011657,1549.881781
0.174764687,0.204225417,4034.944499
0.186080532,0.232467667,3467.743837
0.171506105,0.147572943,6465.771302
0.205943006,0.150394473,3700.156584
0.206390842,0.228507607,1398.305697
0.202724784,0.218966975,5392.170558
0.162012162,0.245114431,1636.678222
0.172437449,0.25498079,4679.876333
0.152594369,0.233593133,8888.04927
0.176498968,0.220995368,3706.641294
0.166967942,0.232685809,4168.138459
0.162290141,0.277388075,5387.161812
0.208098587,0.150004448,4572.914139
0.179060547,0.15191155,5599.912557
0.168221026,0.250716183,1232.160992
0.223512129,0.183183679,1057.35981
0.231068141,0.251329346,1848.933228
0.176299296,0.256942888,5255.238567
0.199118152,0.23235526,4349.245069
0.173793503,0.192236429,4984.2993
0.18884634,0.226646517,6173.661548
0.195930965,0.159673813,3756.062197
0.214764462,0.158482739,1720.619585
0.166728667,0.225519005,2667.147118
0.170428094,0.184825278,8113.254941
0.199688663,0.180108995,8811.474387
0.196136485,0.154156587,7650.34245
0.193841845,0.141454551,4205.71845
0.210010918,0.219715912,3623.304613
0.165788861,0.157326734,5270.799695
0.174485494,0.23230222,7984.103904
0.200706662,0.16325846,3217.096997
0.203420268,0.162430626,2024.603948
0.20568432,0.187520122,5446.113241
0.18861439,0.249677179,7942.314823
0.181823179,0.197946018,5635.701808
0.189279594,0.244090313,4105.179278
0.162268165,0.235845059,2367.099015
0.185368165,0.266756244,1569.922345
0.190887362,0.201467499,4313.605481
0.165204861,0.200300291,3618.812215
0.152396938,0.249401412,2212.31104
0.156865158,0.224706652,3133.286465
0.190082632,0.215874557,2863.000141
0.184622224,0.226389493,4889.861742
0.164726273,0.235452033,4469.216809
0.198309494,0.2428243,2186.802134
0.186232689,0.192586315,8492.233325
0.171029839,0.241405201,5141.63145
0.238112439,0.276117641,1191.169945
0.165582457,0.274233795,4829.411911
0.158489098,0.197245507,4345.641146
0.193084167,0.2188598,3226.071802
0.182744533,0.239573879,1024.233519
0.20480764,0.183631535,2113.245341
0.162383549,0.230002253,5330.341594
0.211067325,0.199079888,2414.990897
0.180669084,0.228503758,1522.846026
0.163503833,0.246878045,6176.823948
0.186205786,0.158548362,2000.509959
0.182523006,0.228518586,1897.330836
0.193070791,0.144792542,6250.947183
0.207355221,0.211690783,3020.746537
0.176798618,0.142326422,3041.263576
0.201068208,0.169409663,5574.502401
0.16798734,0.211042032,5913.498523
0.177148215,0.214001528,6096.637324
0.168268295,0.254029159,8565.127818
0.172758007,0.150237473,7857.220682
0.216461026,0.251076257,2510.175131
0.196951004,0.245476835,4291.865247
0.15093718,0.218976115,6874.028269
0.209356897,0.204182299,2306.806158
0.176592932,0.173950422,6768.13276
0.238504272,0.182688314,1331.309149
0.222350533,0.151361215,2213.291164
0.157089237,0.266234796,4022.352205
0.156378772,0.199871743,7925.785209
0.164301757,0.19563333,7992.892337
0.205429468,0.245507124,4602.827102
0.214678055,0.175046695,3813.683146
0.200578307,0.208328869,1216.906284
0.206875506,0.179002113,1245.580994
0.164446083,0.205893356,8973.223166
0.192737724,0.19266584,7762.784026
0.169426818,0.16862897,2462.080049
0.194691172,0.224282134,7256.110172
0.198992242,0.239029523,2632.408342
0.195101845,0.19291084,7090.686645
0.197468866,0.229728838,6895.015688
0.190346539,0.227209397,1612.90472
0.17842477,0.242488671,3563.497492
0.208736709,0.230511599,1743.616665
0.186541928,0.176720781,5879.979742
0.171536693,0.156008241,7719.790345
0.167600078,0.144383794,5269.693988
0.162867488,0.189738967,3026.655831
0.199136694,0.218858152,8548.841924
0.167300626,0.205782673,7883.404442
0.181399989,0.150681222,2192.526611
0.211508268,0.169013822,2324.241354
0.169172919,0.231556981,4500.6992
0.161772377,0.217772934,5043.938528
0.173974047,0.231650383,8878.671213
0.212179244,0.188641848,2555.375574
0.193648019,0.161597377,6244.460566
0.161492617,0.151131263,6682.544777
0.206715816,0.222234747,1221.671641
0.163265813,0.206812188,4970.637853
0.168527247,0.241464552,7357.308891
0.200286849,0.166288397,7142.25391
0.234865542,0.14725987,1700.067949
0.171799816,0.201063114,3649.889781
0.159482262,0.225744581,7940.5626
0.21081114,0.155309781,1191.779577
0.18838708,0.149998909,6056.018216
0.193020734,0.227541143,6005.670671
0.163811066,0.248813475,6813.088063
0.191998554,0.175086947,8808.237308
0.178195982,0.234199375,7884.979969
0.198678036,0.182425889,8959.59695
0.189957565,0.166587072,8325.07996
0.155241035,0.269109445,6653.353725
0.205363916,0.191413711,3731.915458
0.184363352,0.257208458,5745.486923
0.190415358,0.278548419,2833.682045
0.169669801,0.240766537,2580.944565
0.18189848,0.278018753,1150.275659
0.199189277,0.152159404,3412.21792
0.17774113,0.150249407,8105.164486
0.177783374,0.233832224,8954.244865
0.165074711,0.257520129,6553.870634
0.216314343,0.199995206,1234.646002
0.187618232,0.2230215,4432.497311
0.166659483,0.167235232,8119.439253
0.19830341,0.192324474,4758.233449
0.205651899,0.211443994,3824.582415
0.173674664,0.152101256,2058.916682
0.203135375,0.168682314,6696.340701
0.15995471,0.246248956,7984.227249
0.230609862,0.262724096,1962.191379
0.171110424,0.25229973,3343.245231
0.156058756,0.263188846,7595.234444
0.205736334,0.161144284,3372.932313
0.156776006,0.217321569,8415.010507
0.229110607,0.242238412,1046.142341
0.197137557,0.274538913,1020.189005
0.195442263,0.228419748,7945.396561
0.194877729,0.145143733,6586.372773
0.182141143,0.256819885,2894.485004
0.225439654,0.148529308,2553.89892
0.168261491,0.18733644,6673.765952
0.187358799,0.197358655,7497.732606
0.191778702,0.183934536,6613.256593
0.1669788,0.203635996,2324.070005
0.162598215,0.245450628,2997.275123
0.149374679,0.23682677,8224.79713
0.142341231,0.267507161,4605.791046
0.180892211,0.230567457,6977.725906
0.224588305,0.183831878,2273.333967
0.166493605,0.203274695,8294.927932
0.199159081,0.227935521,4616.867276
0.213559464,0.146770842,3555.120039
0.159536065,0.255509153,2943.43604
0.228695032,0.270374867,1726.321857
0.19588311,0.243238731,6453.852422
0.185625782,0.199572038,4268.239019
0.178245078,0.223716991,2485.046235
0.170611354,0.237142395,6466.252705
0.21506488,0.198677963,2073.59799
0.198688884,0.215640883,2357.314877
0.221895517,0.244885574,1276.911683
0.201448219,0.238629586,5760.819727
0.210928816,0.243080229,4246.402983
0.167067242,0.264753461,3930.744805
0.198657347,0.208751131,8999.762642
0.204725531,0.274779223,2574.412974
0.218814939,0.14943132,1038.00943
0.203379435,0.208684445,7202.964003
0.158051938,0.223778545,2699.165543
0.172649323,0.259967,3159.203492
0.165787015,0.266089386,7646.329731
0.178771727,0.145870508,5246.747137
0.173470344,0.261924905,1658.005031
0.197557561,0.202216081,4348.395204
0.20512378,0.201955675,1151.233942
0.153123009,0.271554235,3999.671441
0.201564321,0.239797777,1094.748208
0.179803686,0.254854751,5006.902627
0.235169275,0.180249448,1897.563928
0.160846287,0.261433153,7331.210553
0.210152047,0.20401339,2240.052866
0.180714846,0.188688969,6026.097729
0.203889207,0.17338454,1775.653945
0.22690839,0.147131293,1267.461792
0.185665864,0.220938673,6160.408585
0.15090099,0.238580036,7341.510563
0.150513861,0.274099918,1634.346525
0.161998052,0.171000122,6872.2549
0.193925361,0.184176331,8400.924492
0.176794662,0.199136743,7307.379943
0.162199141,0.244781876,7230.609916
0.190231691,0.202504194,8277.767484
0.185966833,0.14475091,8443.088025
0.154300682,0.22699262,3313.195456
0.165653502,0.183172818,3235.173315
0.188138597,0.144333267,3969.043522
0.183695706,0.140021315,8684.353625
0.213500068,0.229100123,1814.054169
0.188258839,0.176783019,2213.206365
0.176326877,0.17973597,4380.980051
0.215314145,0.174646144,2719.224406
0.157345805,0.271026952,5522.092867
0.183423976,0.219037956,8269.175479
0.151556554,0.272475408,6945.556782
0.198489492,0.20697268,4557.452171
0.20270574,0.157499194,1948.825575
0.174064992,0.194133083,5771.615575
0.147477236,0.269140091,3344.010844
0.184601092,0.195035133,7786.488992
0.173121392,0.203204624,5209.741297
0.218076386,0.239956308,3200.759252
0.151184448,0.258063988,4567.919941
0.171769659,0.271065098,5011.395058
0.15165635,0.260491637,3179.347886
0.18956455,0.160996372,6321.435408
0.194646616,0.235755226,5944.80873
0.181589945,0.242451639,2697.176567
0.168216964,0.178669449,7450.821372
0.148794303,0.244162952,5317.742023
0.170072048,0.196484322,3009.107368
0.233374463,0.154822999,1301.108233
0.178710317,0.226176924,1362.483675
0.160526329,0.228659761,3380.195845
0.164309614,0.170081195,5291.080904
0.16676866,0.152852499,5020.406044
0.168469457,0.150051465,7650.256102
0.189025031,0.170990475,4812.997976
0.207806686,0.165871876,1965.208263
0.197729516,0.171889832,7979.732325
0.174110845,0.258973172,6211.105656
0.185641067,0.20920019,4451.965522
0.155558497,0.278003415,2097.304687
0.209363137,0.164111727,1147.339902
0.142674602,0.273014429,3925.909029
0.202413052,0.193526913,1138.47106
0.195074227,0.160225382,7758.823013
0.213085521,0.19688139,1444.703937
0.178414996,0.199003113,5115.950269
0.172303031,0.214655586,1950.278801
0.17361405,0.200244447,6141.21412
0.181021039,0.233052318,1493.376846
0.181292588,0.175950309,5468.027993
0.218115325,0.222869273,2155.023877
0.21537977,0.190098947,3946.254399
0.197318176,0.216727515,2609.5342
0.183939071,0.182236927,8224.561394
0.162087252,0.204486075,4525.227141
0.186018761,0.263126334,3302.998339
0.190445365,0.245322725,8807.043288
0.15614956,0.278927869,6328.099752
0.176510802,0.203806843,4525.990701
0.147319716,0.244178996,4457.458357
0.172283842,0.236225261,4327.568082
0.157332274,0.225581097,8450.120204
0.230805557,0.151527813,2176.963047
0.172664397,0.217625335,3495.26878
0.169046382,0.258283026,7823.188189
0.191387529,0.217211388,6388.779791
0.15146541,0.253840969,3156.171277
0.192341171,0.1841553,8220.399226
0.205345894,0.260310823,3125.647282
0.170900011,0.252305209,7588.544624
0.151497868,0.248926943,8892.121875
0.178633077,0.216959391,8435.68767
0.189423007,0.144364256,8636.604499
0.14847403,0.262717761,2335.336189
0.175061859,0.273029726,2442.938713
0.185616686,0.200606194,6056.567516
0.1825363,0.226773077,5371.491074
0.178667729,0.238076787,8921.881522
0.201496265,0.162892128,8306.868681
0.167461826,0.228309845,5472.977189
0.164092398,0.229850774,3502.902465
0.226220161,0.194167955,2141.727023
0.160242821,0.249948861,7357.429443
0.201567354,0.182716171,5688.584456
0.198450882,0.212885437,6816.115794
0.179300872,0.193397281,7763.053205
